force_x,force_y,force_z,trans_x,trans_y,trans_z,trans_r_x,trans_r_y,trans_r_z,trans_r_w
0.010000,0.360000,-0.050000,-0.000088,-0.001940,-0.001045,0.000517,-0.000383,-0.000368,1.000000
0.010000,0.360000,-0.050000,-0.000308,-0.001198,-0.001122,0.000530,-0.000498,-0.000954,0.999999
0.010000,0.360000,-0.050000,-0.000291,-0.000913,-0.001135,0.000587,-0.000428,-0.001006,0.999999
0.010000,0.360000,-0.050000,-0.000291,-0.000913,-0.001135,0.000587,-0.000428,-0.001006,0.999999
0.010000,0.360000,-0.050000,-0.000177,-0.000852,-0.001112,0.000619,-0.000275,-0.000932,0.999999
0.010000,0.360000,-0.050000,-0.000177,-0.000852,-0.001112,0.000619,-0.000275,-0.000932,0.999999
0.010000,0.360000,-0.050000,-0.000031,-0.000830,-0.001079,0.000678,-0.000104,-0.000740,0.999999
0.010000,0.360000,-0.050000,0.000035,-0.000725,-0.001045,0.000628,-0.000072,-0.000629,1.000000
0.010000,0.360000,-0.050000,0.000261,-0.001233,-0.001020,0.000758,0.000109,-0.000461,1.000000
0.010000,0.360000,-0.050000,0.000534,-0.002040,-0.000994,0.000971,0.000346,-0.000535,0.999999
0.010000,0.370000,-0.050000,0.000820,-0.005135,-0.000945,0.001418,0.000375,-0.000902,0.999999
0.010000,0.370000,-0.050000,0.001360,-0.009199,-0.000800,0.001032,0.000406,-0.000930,0.999999
0.010000,0.380000,-0.050000,0.002359,-0.017635,-0.000825,0.001272,0.000497,-0.001044,0.999999
0.010000,0.390000,-0.050000,0.003178,-0.025500,-0.000576,0.001332,0.000224,-0.001053,0.999999
0.010000,0.400000,-0.050000,0.004565,-0.037134,-0.000274,0.001016,0.000346,-0.001078,0.999999
0.010000,0.410000,-0.050000,0.005488,-0.047112,-0.000284,0.001095,-0.000216,-0.001800,0.999998
0.010000,0.410000,-0.050000,0.007033,-0.057050,-0.000096,0.000721,-0.000305,-0.000404,1.000000
0.010000,0.410000,-0.050000,0.007616,-0.062188,-0.000074,0.000859,-0.000245,-0.001379,0.999999
0.010000,0.410000,-0.060000,0.008411,-0.067424,-0.000057,0.000360,-0.000434,-0.001654,0.999998
0.010000,0.420000,-0.060000,0.009449,-0.070750,0.000022,0.000447,0.000013,-0.000793,1.000000
0.010000,0.420000,-0.060000,0.009809,-0.072348,0.000033,0.000608,0.000205,-0.000584,1.000000
0.010000,0.420000,-0.060000,0.010001,-0.073088,0.000106,0.000624,0.000314,-0.000513,1.000000
0.010000,0.420000,-0.060000,0.010095,-0.073663,0.000122,0.000721,0.000352,-0.000623,0.999999
0.010000,0.420000,-0.060000,0.010316,-0.074304,0.000155,0.000782,0.000338,-0.000523,1.000000
0.000000,0.420000,-0.060000,0.010417,-0.074615,0.000145,0.000852,0.000314,-0.000297,1.000000
0.000000,0.420000,-0.060000,0.010438,-0.074848,0.000131,0.000901,0.000236,-0.000103,1.000000
0.000000,0.420000,-0.060000,0.010354,-0.074900,0.000109,0.000961,0.000123,-0.000161,1.000000
0.000000,0.420000,-0.060000,0.010264,-0.074930,0.000069,0.000961,0.000032,-0.000250,1.000000
0.000000,0.420000,-0.060000,0.010205,-0.074959,0.000036,0.000935,-0.000041,-0.000295,1.000000
0.000000,0.420000,-0.060000,0.010164,-0.075012,0.000008,0.000952,-0.000066,-0.000335,0.999999
0.000000,0.420000,-0.060000,0.010164,-0.075012,0.000008,0.000952,-0.000066,-0.000335,0.999999
