force_x,force_y,force_z,trans_x,trans_y,trans_z,trans_r_x,trans_r_y,trans_r_z,trans_r_w
0.000000,0.420000,-0.060000,0.010061,-0.075201,-0.000009,0.001983,-0.000023,-0.000508,0.999998
0.000000,0.420000,-0.060000,0.010052,-0.075206,-0.000009,0.001992,-0.000038,-0.000500,0.999998
0.000000,0.420000,-0.060000,0.010052,-0.075206,-0.000009,0.001992,-0.000038,-0.000500,0.999998
0.000000,0.420000,-0.060000,0.010052,-0.075206,-0.000009,0.001992,-0.000038,-0.000500,0.999998
0.000000,0.420000,-0.060000,0.010061,-0.075201,-0.000009,0.001983,-0.000023,-0.000500,0.999998
0.000000,0.420000,-0.060000,0.010061,-0.075201,-0.000009,0.001983,-0.000023,-0.000500,0.999998
0.000000,0.420000,-0.060000,0.010052,-0.075206,-0.000009,0.001992,-0.000038,-0.000508,0.999998
0.000000,0.420000,-0.060000,0.010052,-0.075206,-0.000009,0.001992,-0.000038,-0.000508,0.999998
0.000000,0.420000,-0.060000,0.010052,-0.075206,-0.000009,0.001992,-0.000038,-0.000508,0.999998
0.000000,0.420000,-0.060000,0.010052,-0.075206,-0.000009,0.001992,-0.000038,-0.000500,0.999998
0.000000,0.420000,-0.060000,0.010061,-0.075201,-0.000009,0.001983,-0.000023,-0.000508,0.999998
0.000000,0.420000,-0.060000,0.010061,-0.075201,-0.000009,0.001983,-0.000023,-0.000508,0.999998
0.000000,0.420000,-0.060000,0.010061,-0.075201,-0.000009,0.001983,-0.000023,-0.000508,0.999998
0.000000,0.420000,-0.060000,0.010053,-0.075162,0.000014,0.001939,-0.000026,-0.000525,0.999998
0.000000,0.420000,-0.060000,0.009567,-0.073909,0.000021,0.001882,-0.000229,-0.000496,0.999998
0.010000,0.420000,-0.060000,0.008666,-0.069003,0.000192,0.001470,-0.000029,-0.000902,0.999999
0.010000,0.420000,-0.060000,0.007472,-0.060759,0.000393,0.000989,0.000488,0.000138,0.999999
0.010000,0.410000,-0.060000,0.005903,-0.050174,0.000482,0.000601,0.001192,-0.000334,0.999999
0.010000,0.400000,-0.060000,0.005005,-0.042547,0.000469,0.000569,0.001863,-0.000113,0.999998
0.010000,0.400000,-0.060000,0.003904,-0.034385,0.000325,0.000659,0.001781,-0.000132,0.999998
0.010000,0.390000,-0.050000,0.002910,-0.026188,0.000185,0.000210,0.001651,0.000288,0.999999
0.010000,0.380000,-0.050000,0.001601,-0.016264,-0.000239,0.000307,0.001227,-0.000635,0.999999
0.010000,0.370000,-0.050000,0.001466,-0.013473,-0.000196,-0.000042,0.001088,0.000020,0.999999
0.010000,0.370000,-0.050000,0.001436,-0.012912,-0.000219,-0.000062,0.001032,0.000391,0.999999
0.010000,0.370000,-0.050000,0.000920,-0.007996,-0.000503,0.000294,0.000588,0.000211,1.000000
0.010000,0.360000,-0.050000,0.000521,-0.003968,-0.000678,0.000096,0.000213,0.000426,1.000000
0.010000,0.360000,-0.050000,0.000521,-0.003968,-0.000678,0.000096,0.000213,0.000426,1.000000
0.010000,0.360000,-0.050000,0.000126,-0.002396,-0.000996,0.000565,-0.000199,0.000211,1.000000
0.020000,0.360000,-0.050000,-0.000249,-0.001391,-0.001140,0.000601,-0.000451,-0.000913,0.999999
0.020000,0.360000,-0.050000,-0.000249,-0.001391,-0.001140,0.000601,-0.000451,-0.000913,0.999999
0.020000,0.360000,-0.050000,-0.000316,-0.000993,-0.001183,0.000665,-0.000463,-0.001004,0.999999
0.020000,0.360000,-0.050000,-0.000203,-0.000932,-0.001151,0.000707,-0.000311,-0.000949,0.999999
0.020000,0.360000,-0.050000,-0.000029,-0.000720,-0.001001,0.000509,-0.000091,-0.000785,1.000000
0.020000,0.360000,-0.050000,-0.000029,-0.000720,-0.001001,0.000509,-0.000091,-0.000785,1.000000
0.020000,0.360000,-0.050000,-0.000029,-0.000720,-0.001001,0.000509,-0.000091,-0.000785,1.000000
0.020000,0.360000,-0.050000,0.000039,-0.000761,-0.001093,0.000712,-0.000067,-0.000628,1.000000
0.020000,0.360000,-0.050000,0.000100,-0.000846,-0.001055,0.000685,-0.000016,-0.000572,1.000000
0.020000,0.360000,-0.050000,0.000464,-0.001690,-0.000974,0.000802,0.000275,-0.000588,0.999999
0.020000,0.370000,-0.050000,0.000893,-0.005833,-0.000843,0.001457,0.000411,-0.001268,0.999998
0.010000,0.370000,-0.050000,0.001906,-0.012415,-0.000722,0.000942,0.000603,-0.000492,0.999999
0.010000,0.380000,-0.050000,0.001932,-0.014097,-0.000774,0.001004,0.000474,-0.000955,0.999999
0.010000,0.390000,-0.050000,0.003135,-0.025202,-0.000589,0.001298,0.000262,-0.001215,0.999998
0.010000,0.400000,-0.050000,0.004569,-0.037527,-0.000242,0.000865,0.000316,-0.001282,0.999999
0.010000,0.410000,-0.050000,0.005562,-0.047327,-0.000267,0.000982,-0.000172,-0.001665,0.999998
0.010000,0.420000,-0.050000,0.006544,-0.053854,-0.000145,0.000850,-0.000174,-0.001101,0.999999
0.010000,0.420000,-0.050000,0.007400,-0.060842,-0.000112,0.000701,-0.000283,-0.001222,0.999999
0.010000,0.420000,-0.060000,0.008205,-0.066532,-0.000064,0.000195,-0.000467,-0.001925,0.999998
0.010000,0.420000,-0.060000,0.009312,-0.070223,0.000038,0.000233,-0.000009,-0.001002,0.999999
0.010000,0.420000,-0.060000,0.009800,-0.072285,0.000085,0.000332,0.000214,-0.000573,1.000000
0.010000,0.420000,-0.060000,0.009996,-0.073046,0.000159,0.000355,0.000330,-0.000573,1.000000
0.010000,0.420000,-0.060000,0.010094,-0.073656,0.000203,0.000402,0.000373,-0.000936,0.999999
0.010000,0.420000,-0.060000,0.010326,-0.074208,0.000226,0.000445,0.000373,-0.000573,1.000000
0.010000,0.420000,-0.060000,0.010407,-0.074506,0.000225,0.000501,0.000310,-0.000346,1.000000
0.010000,0.420000,-0.060000,0.010447,-0.074748,0.000210,0.000588,0.000253,-0.000129,1.000000
0.010000,0.420000,-0.060000,0.010329,-0.074812,0.000168,0.000617,0.000098,-0.000190,1.000000
0.010000,0.420000,-0.060000,0.010228,-0.074878,0.000120,0.000646,-0.000039,-0.000252,1.000000
0.000000,0.420000,-0.060000,0.010185,-0.074891,0.000103,0.000641,-0.000076,-0.000301,1.000000
0.000000,0.420000,-0.060000,0.010118,-0.074929,0.000069,0.000644,-0.000119,-0.000418,1.000000
0.000000,0.420000,-0.060000,0.010113,-0.074944,0.000055,0.000655,-0.000127,-0.000451,1.000000
0.000000,0.420000,-0.060000,0.010076,-0.074956,0.000038,0.000648,-0.000146,-0.000553,1.000000
0.000000,0.420000,-0.060000,0.010016,-0.075048,-0.000010,0.000721,-0.000162,-0.000769,0.999999
0.000000,0.420000,-0.060000,0.010016,-0.075048,-0.000010,0.000721,-0.000162,-0.000769,0.999999
0.000000,0.420000,-0.060000,0.009985,-0.075098,-0.000009,0.000727,-0.000171,-0.000865,0.999999
0.000000,0.420000,-0.060000,0.010025,-0.075139,-0.000003,0.000723,-0.000148,-0.000787,0.999999
0.000000,0.420000,-0.060000,0.010025,-0.075139,-0.000003,0.000723,-0.000148,-0.000787,0.999999
0.000000,0.420000,-0.060000,0.010053,-0.075182,-0.000008,0.000725,-0.000143,-0.000691,0.999999
0.000000,0.420000,-0.060000,0.010076,-0.075199,0.000005,0.000708,-0.000133,-0.000683,1.000000
0.000000,0.420000,-0.060000,0.009863,-0.074909,0.000651,0.000280,-0.000536,-0.000746,1.000000
0.000000,0.420000,-0.060000,0.009955,-0.074835,0.003267,0.000087,-0.000472,-0.000505,1.000000
0.000000,0.420000,-0.060000,0.010364,-0.075035,0.009546,0.000299,0.000252,-0.000609,1.000000
0.000000,0.420000,-0.050000,0.010393,-0.075071,0.013705,0.000088,0.000159,-0.000122,1.000000
0.000000,0.420000,-0.050000,0.009854,-0.076188,0.026353,0.001193,-0.000545,0.000357,0.999999
0.000000,0.420000,-0.050000,0.009713,-0.075873,0.035955,0.000549,-0.000632,-0.000047,1.000000
0.000000,0.420000,-0.050000,0.009818,-0.076447,0.047443,0.001234,-0.000423,-0.000334,0.999999
0.000000,0.420000,-0.050000,0.009362,-0.076149,0.059259,0.000832,-0.001215,-0.000032,0.999999
0.000000,0.420000,0.000000,0.009908,-0.076239,0.067902,0.001271,-0.000362,-0.000290,0.999999
-0.040000,0.430000,0.490000,0.009805,-0.076001,0.071080,0.001141,-0.000422,-0.000458,0.999999
-0.140000,0.440000,1.130000,0.009694,-0.075793,0.075096,0.001279,-0.000664,-0.000579,0.999999
-0.220000,0.450000,1.350000,0.009558,-0.075073,0.077146,0.000465,-0.000872,-0.000541,0.999999
-0.290000,0.460000,1.370000,0.009622,-0.075033,0.077629,0.000521,-0.000809,-0.000506,0.999999
-0.370000,0.490000,1.590000,0.010085,-0.075133,0.078767,0.000779,-0.000383,-0.000129,1.000000
-0.460000,0.540000,1.800000,0.010237,-0.075086,0.079184,0.000752,-0.000212,-0.000115,1.000000
-0.520000,0.580000,1.830000,0.010237,-0.074968,0.079399,0.000662,-0.000158,-0.000262,1.000000
-0.550000,0.590000,1.840000,0.010230,-0.075049,0.079467,0.000793,-0.000151,-0.000370,1.000000
-0.570000,0.600000,1.870000,0.010199,-0.075098,0.079507,0.000845,-0.000177,-0.000466,1.000000
-0.590000,0.590000,1.890000,0.010156,-0.075134,0.079541,0.000882,-0.000207,-0.000565,0.999999
-0.600000,0.570000,1.900000,0.010120,-0.075158,0.079603,0.000899,-0.000212,-0.000689,0.999999
-0.600000,0.560000,1.920000,0.010074,-0.075163,0.079644,0.000900,-0.000248,-0.000740,0.999999
-0.610000,0.560000,1.930000,0.010074,-0.075163,0.079644,0.000900,-0.000248,-0.000740,0.999999
-0.620000,0.550000,1.950000,0.009996,-0.075194,0.079738,0.000910,-0.000335,-0.000722,0.999999
-0.630000,0.550000,1.970000,0.009986,-0.075215,0.079828,0.000877,-0.000328,-0.000645,0.999999
-0.640000,0.550000,1.990000,0.009986,-0.075215,0.079828,0.000877,-0.000328,-0.000645,0.999999
-0.650000,0.560000,2.000000,0.010045,-0.075217,0.079884,0.000902,-0.000239,-0.000654,0.999999
-0.650000,0.580000,2.010000,0.010045,-0.075217,0.079884,0.000902,-0.000239,-0.000654,0.999999
-0.660000,0.590000,2.010000,0.010071,-0.075175,0.079946,0.000875,-0.000187,-0.000685,0.999999
-0.670000,0.600000,2.030000,0.010105,-0.075191,0.079989,0.000931,-0.000130,-0.000744,0.999999
-0.680000,0.610000,2.020000,0.010125,-0.075359,0.079887,0.001126,-0.000108,-0.000757,0.999999
-0.680000,0.620000,1.910000,0.010494,-0.075877,0.079090,0.001838,0.000402,-0.000865,0.999998
-0.640000,0.630000,1.520000,0.010974,-0.075818,0.075035,0.001779,0.001033,-0.000552,0.999998
-0.460000,0.580000,0.780000,0.010959,-0.076211,0.068138,0.002207,0.001023,-0.000575,0.999997
-0.200000,0.480000,0.200000,0.010345,-0.076803,0.057708,0.002592,0.000185,-0.000284,0.999997
-0.060000,0.430000,0.020000,0.010175,-0.076440,0.048847,0.001629,-0.000064,-0.000145,0.999999
-0.030000,0.430000,-0.010000,0.010516,-0.076959,0.033564,0.002164,0.000234,0.000435,0.999998
-0.010000,0.430000,-0.040000,0.009804,-0.076299,0.021291,0.001170,-0.000901,0.000664,0.999999
0.000000,0.420000,-0.050000,0.010227,-0.075944,0.013792,0.000991,-0.000139,0.000188,0.999999
0.000000,0.420000,-0.050000,0.010441,-0.076016,0.009872,0.001497,0.000360,-0.000154,0.999999
0.000000,0.420000,-0.050000,0.010018,-0.075745,0.005502,0.001375,-0.000283,-0.000295,0.999999
0.000000,0.420000,-0.060000,0.009798,-0.075409,0.003267,0.000968,-0.000598,-0.000580,0.999999
0.000000,0.420000,-0.060000,0.009536,-0.075287,0.001809,0.000946,-0.000798,-0.001068,0.999999
0.000000,0.420000,-0.060000,0.009489,-0.075173,0.001483,0.000822,-0.000826,-0.001157,0.999999
0.000000,0.420000,-0.060000,0.009726,-0.075282,0.000804,0.000932,-0.000501,-0.000991,0.999999
0.000000,0.420000,-0.060000,0.009783,-0.075525,0.000499,0.001321,-0.000436,-0.000923,0.999999
0.000000,0.420000,-0.060000,0.009855,-0.075503,0.000428,0.001332,-0.000370,-0.000823,0.999999
0.000000,0.420000,-0.060000,0.009884,-0.075463,0.000407,0.001283,-0.000349,-0.000758,0.999999
0.000000,0.420000,-0.060000,0.009926,-0.075406,0.000371,0.001222,-0.000329,-0.000603,0.999999
0.000000,0.420000,-0.060000,0.009970,-0.075333,0.000328,0.001151,-0.000284,-0.000483,0.999999
0.000000,0.420000,-0.060000,0.010002,-0.075323,0.000308,0.001148,-0.000255,-0.000447,0.999999
0.000000,0.420000,-0.060000,0.010080,-0.075252,0.000239,0.001099,-0.000173,-0.000467,0.999999
0.000000,0.420000,-0.060000,0.010080,-0.075252,0.000239,0.001099,-0.000173,-0.000467,0.999999
0.000000,0.420000,-0.060000,0.010117,-0.075156,0.000167,0.000997,-0.000158,-0.000472,0.999999
0.000000,0.420000,-0.060000,0.010117,-0.075156,0.000167,0.000997,-0.000158,-0.000472,0.999999
0.000000,0.420000,-0.060000,0.010102,-0.075117,0.000101,0.000975,-0.000149,-0.000569,0.999999
0.000000,0.420000,-0.060000,0.010102,-0.075117,0.000101,0.000975,-0.000149,-0.000569,0.999999
0.000000,0.420000,-0.060000,0.010079,-0.075136,0.000038,0.001005,-0.000181,-0.000598,0.999999
0.000000,0.420000,-0.060000,0.010072,-0.075175,0.000005,0.001063,-0.000193,-0.000598,0.999999
0.000000,0.420000,-0.060000,0.010104,-0.075133,0.000038,0.001002,-0.000186,-0.000720,0.999999
0.000000,0.420000,-0.060000,0.009912,-0.074590,0.001779,0.000234,-0.000649,-0.000640,1.000000
0.000000,0.420000,-0.060000,0.010096,-0.074594,0.003272,0.000278,-0.000411,-0.000524,1.000000
0.000000,0.420000,-0.060000,0.010521,-0.074892,0.011922,0.000443,0.000393,-0.000566,1.000000
0.000000,0.420000,-0.060000,0.010007,-0.075668,0.021676,0.001016,-0.000645,0.000338,0.999999
0.000000,0.420000,-0.050000,0.010094,-0.075627,0.031795,0.000576,-0.000199,0.000183,1.000000
0.000000,0.420000,-0.050000,0.009694,-0.076568,0.045462,0.001627,-0.000749,0.000387,0.999998
0.000000,0.420000,-0.050000,0.009425,-0.076226,0.058479,0.001168,-0.001213,0.000199,0.999999
0.000000,0.420000,-0.050000,0.009710,-0.076094,0.065842,0.001276,-0.000656,-0.000459,0.999999
0.000000,0.420000,-0.050000,0.010063,-0.075826,0.069994,0.001115,-0.000179,-0.000108,0.999999
-0.010000,0.410000,0.100000,0.009788,-0.075963,0.073842,0.001624,-0.000519,-0.000378,0.999998
-0.070000,0.400000,0.620000,0.009567,-0.075737,0.075642,0.001589,-0.000896,-0.000479,0.999998
-0.150000,0.410000,1.030000,0.009842,-0.075525,0.077531,0.001513,-0.000529,-0.000374,0.999999
-0.140000,0.450000,0.930000,0.010033,-0.075550,0.078296,0.001636,-0.000443,-0.000117,0.999999
-0.110000,0.500000,0.900000,0.010202,-0.075260,0.078998,0.001231,-0.000306,0.000125,0.999999
-0.140000,0.540000,1.050000,0.010275,-0.075112,0.079242,0.001101,-0.000172,0.000025,0.999999
-0.180000,0.580000,1.120000,0.010273,-0.075033,0.079434,0.001055,-0.000118,-0.000132,0.999999
-0.190000,0.590000,1.140000,0.010246,-0.075069,0.079469,0.001087,-0.000135,-0.000180,0.999999
-0.200000,0.590000,1.140000,0.010203,-0.075117,0.079518,0.001126,-0.000157,-0.000257,0.999999
-0.210000,0.580000,1.150000,0.010195,-0.075149,0.079575,0.001155,-0.000140,-0.000333,0.999999
-0.220000,0.560000,1.140000,0.010199,-0.075196,0.079616,0.001200,-0.000129,-0.000381,0.999999
-0.220000,0.540000,1.120000,0.010199,-0.075196,0.079616,0.001200,-0.000129,-0.000381,0.999999
-0.210000,0.520000,1.120000,0.010211,-0.075277,0.079702,0.001303,-0.000069,-0.000502,0.999999
-0.210000,0.500000,1.130000,0.010211,-0.075277,0.079702,0.001303,-0.000069,-0.000502,0.999999
-0.220000,0.480000,1.180000,0.010166,-0.075322,0.079789,0.001345,-0.000081,-0.000524,0.999999
-0.240000,0.460000,1.260000,0.010151,-0.075332,0.079845,0.001363,-0.000104,-0.000516,0.999999
-0.270000,0.430000,1.340000,0.010151,-0.075332,0.079845,0.001363,-0.000104,-0.000516,0.999999
-0.290000,0.430000,1.370000,0.010148,-0.075308,0.079908,0.001361,-0.000104,-0.000538,0.999999
-0.290000,0.420000,1.380000,0.010157,-0.075253,0.079961,0.001305,-0.000088,-0.000547,0.999999
-0.300000,0.420000,1.400000,0.010174,-0.075459,0.079836,0.001541,-0.000074,-0.000550,0.999999
-0.310000,0.410000,1.350000,0.010339,-0.075787,0.079050,0.002008,0.000153,-0.000721,0.999998
-0.300000,0.410000,1.080000,0.010600,-0.075688,0.077661,0.001909,0.000519,-0.000662,0.999998
-0.210000,0.420000,0.550000,0.010722,-0.075739,0.070041,0.001817,0.000698,-0.000511,0.999998
-0.080000,0.420000,0.120000,0.010412,-0.076507,0.063135,0.002785,0.000365,-0.000525,0.999996
-0.020000,0.420000,0.000000,0.010084,-0.076214,0.048276,0.001638,-0.000199,0.000079,0.999999
-0.010000,0.420000,-0.020000,0.009813,-0.076561,0.039197,0.002113,-0.000695,0.000303,0.999997
-0.010000,0.420000,-0.040000,0.010072,-0.076524,0.025414,0.001715,-0.000528,0.001023,0.999998
0.000000,0.420000,-0.050000,0.009941,-0.075974,0.015016,0.001451,-0.000513,0.000420,0.999999
0.000000,0.420000,-0.050000,0.010389,-0.075981,0.009696,0.001937,0.000419,-0.000141,0.999998
0.000000,0.420000,-0.050000,0.010214,-0.076114,0.006855,0.002297,0.000161,-0.000162,0.999997
0.000000,0.420000,-0.060000,0.009847,-0.075624,0.003828,0.001779,-0.000514,-0.000236,0.999998
0.000000,0.420000,-0.060000,0.009772,-0.075500,0.002280,0.001721,-0.000397,-0.000701,0.999998
0.000000,0.420000,-0.060000,0.009583,-0.075303,0.001639,0.001454,-0.000639,-0.000844,0.999998
0.000000,0.420000,-0.060000,0.009604,-0.075257,0.001119,0.001394,-0.000593,-0.000857,0.999998
0.000000,0.420000,-0.060000,0.009734,-0.075314,0.000768,0.001454,-0.000410,-0.000760,0.999999
0.000000,0.420000,-0.060000,0.009755,-0.075456,0.000524,0.001702,-0.000404,-0.000680,0.999998
0.000000,0.420000,-0.060000,0.009816,-0.075412,0.000467,0.001685,-0.000352,-0.000544,0.999998
0.000000,0.420000,-0.060000,0.009833,-0.075362,0.000439,0.001644,-0.000335,-0.000531,0.999998
0.000000,0.420000,-0.060000,0.009901,-0.075324,0.000368,0.001629,-0.000275,-0.000420,0.999999
0.000000,0.420000,-0.060000,0.009941,-0.075284,0.000346,0.001591,-0.000238,-0.000417,0.999999
0.000000,0.420000,-0.060000,0.009982,-0.075224,0.000313,0.001546,-0.000198,-0.000422,0.999999
0.000000,0.420000,-0.060000,0.009982,-0.075224,0.000313,0.001546,-0.000198,-0.000422,0.999999
0.000000,0.420000,-0.060000,0.010069,-0.075331,0.000102,0.001766,-0.000110,-0.000425,0.999998
0.010000,0.420000,-0.050000,0.010108,-0.075268,0.000050,0.001703,-0.000053,-0.000461,0.999998
0.010000,0.420000,-0.050000,0.010108,-0.075268,0.000050,0.001703,-0.000053,-0.000461,0.999998
0.000000,0.420000,-0.050000,0.010062,-0.074949,0.000241,0.001216,-0.000127,-0.000460,0.999999
0.000000,0.420000,-0.060000,0.010062,-0.074949,0.000241,0.001216,-0.000127,-0.000460,0.999999
0.000000,0.420000,-0.060000,0.010066,-0.075099,0.000107,0.001443,-0.000118,-0.000451,0.999999
0.000000,0.420000,-0.050000,0.010067,-0.075074,0.000121,0.001405,-0.000115,-0.000450,0.999999
-0.010000,0.430000,-0.030000,0.010067,-0.075074,0.000121,0.001405,-0.000115,-0.000450,0.999999
-0.040000,0.430000,0.130000,0.010042,-0.075374,-0.000161,0.001848,-0.000148,-0.000445,0.999998
-0.060000,0.440000,0.220000,0.010042,-0.075374,-0.000161,0.001848,-0.000148,-0.000445,0.999998
-0.040000,0.440000,0.070000,0.010065,-0.075037,0.000125,0.001361,-0.000109,-0.000474,0.999999
-0.010000,0.430000,-0.030000,0.010059,-0.075185,0.000010,0.001579,-0.000123,-0.000466,0.999999
-0.010000,0.430000,-0.040000,0.010059,-0.075185,0.000010,0.001579,-0.000123,-0.000466,0.999999
-0.010000,0.430000,-0.040000,0.010067,-0.075144,0.000054,0.001508,-0.000116,-0.000449,0.999999
0.000000,0.430000,-0.050000,0.010067,-0.075167,0.000045,0.001545,-0.000115,-0.000450,0.999999
0.000000,0.430000,-0.050000,0.010067,-0.075167,0.000045,0.001545,-0.000115,-0.000450,0.999999
0.000000,0.430000,-0.050000,0.010067,-0.075167,0.000045,0.001545,-0.000115,-0.000441,0.999999
0.000000,0.430000,-0.050000,0.010067,-0.075167,0.000045,0.001545,-0.000115,-0.000441,0.999999
0.000000,0.430000,-0.050000,0.010073,-0.075188,0.000035,0.001577,-0.000106,-0.000451,0.999999
0.000000,0.430000,-0.050000,0.010070,-0.075183,0.000035,0.001570,-0.000110,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010070,-0.075172,0.000045,0.001552,-0.000110,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010070,-0.075172,0.000045,0.001552,-0.000110,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010070,-0.075172,0.000045,0.001552,-0.000110,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010078,-0.075176,0.000045,0.001560,-0.000105,-0.000434,0.999999
0.000000,0.430000,-0.050000,0.010068,-0.075179,0.000045,0.001564,-0.000113,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010068,-0.075179,0.000045,0.001564,-0.000113,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010073,-0.075188,0.000035,0.001577,-0.000106,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010070,-0.075172,0.000045,0.001552,-0.000110,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010070,-0.075172,0.000045,0.001552,-0.000110,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010073,-0.075176,0.000045,0.001560,-0.000106,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010073,-0.075176,0.000045,0.001560,-0.000106,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010076,-0.075171,0.000045,0.001552,-0.000109,-0.000433,0.999999
0.000000,0.430000,-0.050000,0.010068,-0.075179,0.000045,0.001564,-0.000113,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010068,-0.075179,0.000045,0.001564,-0.000113,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010073,-0.075188,0.000035,0.001577,-0.000106,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010068,-0.075173,0.000049,0.001555,-0.000113,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010068,-0.075173,0.000049,0.001555,-0.000113,-0.000442,0.999999
0.000000,0.430000,-0.050000,0.010068,-0.075167,0.000054,0.001547,-0.000113,-0.000451,0.999999
