force_x,force_y,force_z,trans_x,trans_y,trans_z,trans_r_x,trans_r_y,trans_r_z,trans_r_w
0.000000,0.430000,-0.060000,0.010015,-0.075118,-0.000010,0.000904,-0.000167,-0.000780,0.999999
0.000000,0.430000,-0.060000,0.010015,-0.075118,-0.000010,0.000904,-0.000167,-0.000780,0.999999
0.000000,0.430000,-0.060000,0.010045,-0.075155,-0.000005,0.000904,-0.000154,-0.000711,0.999999
0.000000,0.430000,-0.060000,0.010058,-0.075172,-0.000004,0.000911,-0.000145,-0.000677,0.999999
0.000000,0.430000,-0.060000,0.010112,-0.075063,0.000266,0.000696,-0.000110,-0.000562,1.000000
0.000000,0.430000,-0.060000,0.009967,-0.074990,0.001013,0.000631,-0.000404,-0.000547,1.000000
0.000000,0.430000,-0.060000,0.010137,-0.075058,0.005184,0.000591,-0.000168,-0.000423,1.000000
0.000000,0.430000,-0.030000,0.010449,-0.075185,0.011480,0.000688,0.000368,-0.000443,1.000000
0.010000,0.420000,0.130000,0.010005,-0.075880,0.020952,0.001178,-0.000576,0.000335,0.999999
-0.020000,0.400000,0.460000,0.009720,-0.076024,0.035146,0.000894,-0.000649,0.000109,0.999999
-0.070000,0.390000,0.860000,0.009476,-0.076771,0.043946,0.001942,-0.000922,-0.000061,0.999998
-0.070000,0.400000,1.160000,0.009645,-0.076927,0.054570,0.002003,-0.000800,0.000072,0.999998
0.040000,0.420000,1.210000,0.009489,-0.076466,0.063415,0.001637,-0.000912,-0.000241,0.999998
0.180000,0.410000,1.050000,0.009936,-0.076186,0.071981,0.001731,-0.000326,-0.000357,0.999998
0.220000,0.440000,0.980000,0.009892,-0.075919,0.074407,0.001594,-0.000370,-0.000580,0.999998
0.180000,0.450000,1.020000,0.009829,-0.075789,0.076242,0.001605,-0.000506,-0.000606,0.999998
0.160000,0.450000,1.040000,0.009874,-0.075535,0.077435,0.001400,-0.000420,-0.000555,0.999999
0.150000,0.470000,1.050000,0.010039,-0.075467,0.078391,0.001431,-0.000394,-0.000258,0.999999
0.120000,0.520000,1.160000,0.010166,-0.075372,0.078850,0.001314,-0.000305,-0.000091,0.999999
0.070000,0.590000,1.300000,0.010305,-0.075118,0.079297,0.001030,-0.000085,-0.000124,0.999999
0.040000,0.630000,1.370000,0.010276,-0.075040,0.079440,0.000952,-0.000091,-0.000207,1.000000
0.040000,0.640000,1.370000,0.010248,-0.075070,0.079507,0.000980,-0.000112,-0.000273,0.999999
0.040000,0.630000,1.380000,0.010218,-0.075125,0.079562,0.001029,-0.000125,-0.000408,0.999999
0.040000,0.610000,1.380000,0.010193,-0.075158,0.079611,0.001071,-0.000125,-0.000526,0.999999
0.040000,0.600000,1.390000,0.010186,-0.075184,0.079648,0.001099,-0.000118,-0.000560,0.999999
0.040000,0.580000,1.390000,0.010130,-0.075186,0.079694,0.001098,-0.000156,-0.000664,0.999999
0.030000,0.570000,1.390000,0.010130,-0.075186,0.079694,0.001098,-0.000156,-0.000664,0.999999
0.030000,0.550000,1.390000,0.010106,-0.075276,0.079774,0.001196,-0.000150,-0.000687,0.999999
0.010000,0.550000,1.400000,0.010106,-0.075276,0.079774,0.001196,-0.000150,-0.000687,0.999999
0.000000,0.550000,1.400000,0.010108,-0.075307,0.079873,0.001230,-0.000139,-0.000656,0.999999
0.000000,0.560000,1.400000,0.010144,-0.075301,0.079948,0.001256,-0.000090,-0.000658,0.999999
0.000000,0.560000,1.400000,0.010144,-0.075301,0.079948,0.001256,-0.000090,-0.000658,0.999999
0.000000,0.570000,1.400000,0.010132,-0.075253,0.079988,0.001198,-0.000096,-0.000668,0.999999
0.000000,0.570000,1.380000,0.010164,-0.075428,0.079886,0.001405,-0.000070,-0.000640,0.999999
0.000000,0.560000,1.250000,0.010142,-0.075606,0.078717,0.001722,-0.000159,-0.000689,0.999998
0.020000,0.530000,0.770000,0.010290,-0.075539,0.076299,0.001551,0.000047,-0.000519,0.999999
0.100000,0.490000,0.200000,0.010677,-0.075568,0.066356,0.001438,0.000705,-0.000663,0.999998
0.160000,0.440000,-0.110000,0.010476,-0.076013,0.061035,0.001774,0.000333,-0.000101,0.999998
0.120000,0.400000,-0.140000,0.010032,-0.075840,0.046019,0.000946,-0.000299,0.000115,1.000000
0.040000,0.400000,-0.080000,0.010511,-0.076698,0.033086,0.002009,0.000326,0.000346,0.999998
0.000000,0.410000,-0.060000,0.009793,-0.076116,0.021415,0.001196,-0.000826,0.000661,0.999999
0.000000,0.420000,-0.060000,0.009944,-0.076043,0.015316,0.001400,-0.000529,0.000331,0.999999
0.000000,0.420000,-0.060000,0.010237,-0.076031,0.008152,0.001980,0.000177,-0.000223,0.999998
0.000000,0.420000,-0.060000,0.010015,-0.075737,0.005191,0.001737,-0.000233,-0.000207,0.999998
0.000000,0.420000,-0.060000,0.009730,-0.075352,0.003297,0.001289,-0.000583,-0.000631,0.999999
0.000000,0.420000,-0.060000,0.009796,-0.075456,0.002383,0.001571,-0.000341,-0.000967,0.999998
0.000000,0.420000,-0.060000,0.009532,-0.075165,0.001416,0.001172,-0.000676,-0.001037,0.999999
0.000000,0.420000,-0.060000,0.009643,-0.075331,0.000892,0.001387,-0.000519,-0.000835,0.999999
0.000000,0.420000,-0.060000,0.009750,-0.075413,0.000631,0.001506,-0.000401,-0.000749,0.999999
0.000000,0.420000,-0.060000,0.009794,-0.075504,0.000469,0.001684,-0.000358,-0.000700,0.999998
0.000000,0.420000,-0.060000,0.009820,-0.075492,0.000413,0.001692,-0.000332,-0.000653,0.999998
0.000000,0.420000,-0.060000,0.009895,-0.075425,0.000345,0.001650,-0.000246,-0.000533,0.999998
0.000000,0.420000,-0.060000,0.009912,-0.075333,0.000360,0.001554,-0.000219,-0.000582,0.999999
0.000000,0.420000,-0.060000,0.009950,-0.075308,0.000324,0.001549,-0.000179,-0.000589,0.999999
0.000000,0.420000,-0.060000,0.010007,-0.075299,0.000284,0.001548,-0.000126,-0.000560,0.999999
0.000000,0.420000,-0.060000,0.010007,-0.075299,0.000284,0.001548,-0.000126,-0.000560,0.999999
0.000000,0.420000,-0.060000,0.010093,-0.075271,0.000182,0.001561,-0.000059,-0.000545,0.999999
0.000000,0.420000,-0.060000,0.010136,-0.075201,0.000135,0.001495,-0.000008,-0.000573,0.999999
0.000000,0.420000,-0.060000,0.010136,-0.075201,0.000135,0.001495,-0.000008,-0.000573,0.999999
0.000000,0.420000,-0.060000,0.010090,-0.075203,0.000077,0.001491,-0.000067,-0.000591,0.999999
0.000000,0.420000,-0.060000,0.010090,-0.075203,0.000077,0.001491,-0.000067,-0.000591,0.999999
0.000000,0.420000,-0.060000,0.010071,-0.075211,0.000030,0.001496,-0.000114,-0.000567,0.999999
0.000000,0.420000,-0.060000,0.010071,-0.075171,0.000063,0.001435,-0.000114,-0.000567,0.999999
0.000000,0.420000,-0.060000,0.009966,-0.074576,0.001160,0.000557,-0.000368,-0.000422,1.000000
0.000000,0.420000,-0.060000,0.010208,-0.074613,0.002775,0.000622,-0.000193,-0.000107,1.000000
0.000000,0.420000,-0.060000,0.010252,-0.074794,0.005695,0.000893,-0.000041,-0.000293,1.000000
0.000000,0.420000,-0.050000,0.010382,-0.075278,0.014980,0.001228,0.000126,-0.000207,0.999999
0.000000,0.420000,-0.050000,0.010004,-0.076083,0.025835,0.001824,-0.000366,0.000189,0.999998
0.000000,0.420000,-0.050000,0.009459,-0.076461,0.041059,0.002088,-0.000976,-0.000054,0.999997
0.020000,0.420000,0.040000,0.009983,-0.076668,0.049433,0.002145,-0.000221,0.000433,0.999998
0.060000,0.400000,0.360000,0.009372,-0.076573,0.061446,0.002247,-0.000963,-0.000096,0.999997
0.130000,0.350000,0.600000,0.009996,-0.076337,0.069162,0.002255,-0.000186,-0.000298,0.999997
0.190000,0.350000,0.630000,0.009891,-0.076180,0.072985,0.002365,-0.000345,-0.000341,0.999997
0.220000,0.370000,0.620000,0.009782,-0.075888,0.075597,0.002347,-0.000475,-0.000632,0.999997
0.220000,0.380000,0.660000,0.009777,-0.075748,0.076431,0.002176,-0.000486,-0.000563,0.999997
0.220000,0.390000,0.660000,0.010091,-0.075608,0.078100,0.002142,-0.000209,-0.000220,0.999998
0.220000,0.430000,0.630000,0.010184,-0.075352,0.078872,0.001888,-0.000204,-0.000036,0.999998
0.200000,0.480000,0.710000,0.010328,-0.075199,0.079261,0.001754,0.000031,-0.000099,0.999998
0.180000,0.520000,0.840000,0.010339,-0.075156,0.079327,0.001710,0.000065,-0.000142,0.999999
0.180000,0.540000,0.900000,0.010287,-0.075106,0.079466,0.001652,0.000040,-0.000241,0.999999
0.180000,0.550000,0.910000,0.010271,-0.075133,0.079511,0.001672,0.000047,-0.000301,0.999999
0.180000,0.530000,0.920000,0.010242,-0.075150,0.079550,0.001681,0.000021,-0.000354,0.999999
0.180000,0.520000,0.930000,0.010230,-0.075219,0.079624,0.001744,0.000033,-0.000449,0.999998
0.170000,0.510000,0.940000,0.010220,-0.075245,0.079633,0.001771,0.000029,-0.000482,0.999998
0.160000,0.510000,0.950000,0.010198,-0.075295,0.079723,0.001808,0.000038,-0.000506,0.999998
0.150000,0.500000,0.960000,0.010198,-0.075295,0.079723,0.001808,0.000038,-0.000506,0.999998
0.140000,0.490000,0.970000,0.010153,-0.075385,0.079815,0.001925,0.000014,-0.000534,0.999998
0.140000,0.490000,0.970000,0.010153,-0.075385,0.079815,0.001925,0.000014,-0.000534,0.999998
0.130000,0.490000,0.980000,0.010150,-0.075351,0.079897,0.001902,0.000013,-0.000540,0.999998
0.130000,0.490000,0.980000,0.010163,-0.075287,0.079950,0.001827,0.000030,-0.000538,0.999998
0.140000,0.490000,0.980000,0.010155,-0.075244,0.079985,0.001773,0.000031,-0.000548,0.999998
0.140000,0.490000,0.980000,0.010156,-0.075267,0.079987,0.001802,0.000025,-0.000553,0.999998
0.140000,0.490000,0.930000,0.010142,-0.075704,0.079337,0.002287,-0.000061,-0.000524,0.999997
0.150000,0.460000,0.710000,0.010086,-0.075474,0.078742,0.002076,-0.000168,-0.000665,0.999998
0.200000,0.410000,0.250000,0.010357,-0.075553,0.073635,0.002024,0.000296,-0.000435,0.999998
0.250000,0.390000,-0.080000,0.010546,-0.075618,0.066481,0.002036,0.000650,-0.000554,0.999998
0.210000,0.390000,-0.140000,0.010137,-0.075740,0.056111,0.001653,0.000075,0.000014,0.999999
0.100000,0.390000,-0.100000,0.009788,-0.076151,0.040567,0.001908,-0.000651,0.000381,0.999998
0.030000,0.400000,-0.070000,0.010206,-0.076401,0.026534,0.001958,-0.000203,0.001065,0.999997
0.010000,0.410000,-0.060000,0.009756,-0.076085,0.021757,0.001692,-0.000759,0.000691,0.999998
0.010000,0.410000,-0.060000,0.010183,-0.075776,0.012667,0.001774,0.000071,0.000260,0.999998
0.000000,0.410000,-0.060000,0.010272,-0.076108,0.006534,0.002699,0.000346,0.000050,0.999996
0.000000,0.410000,-0.060000,0.009917,-0.075677,0.004745,0.002291,-0.000230,-0.000220,0.999997
0.000000,0.410000,-0.060000,0.009732,-0.075308,0.002674,0.001812,-0.000392,-0.000656,0.999998
0.000000,0.410000,-0.060000,0.009701,-0.075518,0.001847,0.002246,-0.000334,-0.000934,0.999997
0.000000,0.410000,-0.060000,0.009594,-0.075286,0.001106,0.001918,-0.000439,-0.001032,0.999998
0.000000,0.410000,-0.060000,0.009698,-0.075304,0.000721,0.001921,-0.000298,-0.000953,0.999998
0.000000,0.410000,-0.060000,0.009739,-0.075483,0.000503,0.002207,-0.000241,-0.000931,0.999997
0.000000,0.410000,-0.060000,0.009792,-0.075446,0.000451,0.002197,-0.000199,-0.000857,0.999997
0.000000,0.410000,-0.060000,0.009849,-0.075461,0.000340,0.002273,-0.000158,-0.000817,0.999997
0.000000,0.410000,-0.060000,0.009888,-0.075398,0.000259,0.002223,-0.000133,-0.000737,0.999997
0.000000,0.410000,-0.060000,0.009904,-0.075304,0.000256,0.002105,-0.000125,-0.000713,0.999998
0.000000,0.410000,-0.060000,0.009910,-0.075295,0.000240,0.002102,-0.000113,-0.000712,0.999998
0.000000,0.410000,-0.060000,0.009926,-0.075206,0.000177,0.002034,-0.000104,-0.000693,0.999998
0.000000,0.410000,-0.060000,0.009926,-0.075206,0.000177,0.002034,-0.000104,-0.000693,0.999998
0.000000,0.410000,-0.060000,0.009995,-0.075083,0.000159,0.001876,-0.000049,-0.000545,0.999998
0.000000,0.420000,-0.060000,0.010068,-0.075042,0.000124,0.001819,0.000018,-0.000471,0.999998
0.000000,0.420000,-0.060000,0.010068,-0.075042,0.000124,0.001819,0.000018,-0.000471,0.999998
0.000000,0.420000,-0.060000,0.010064,-0.075101,0.000062,0.001906,0.000012,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010062,-0.075162,0.000009,0.002002,0.000011,-0.000469,0.999998
0.000000,0.420000,-0.060000,0.010062,-0.075162,0.000009,0.002002,0.000011,-0.000469,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075169,-0.000001,0.002012,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075169,-0.000001,0.002012,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010062,-0.075178,-0.000005,0.002020,0.000007,-0.000451,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075175,-0.000005,0.002020,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075175,-0.000005,0.002020,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075175,-0.000005,0.002020,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075175,-0.000005,0.002020,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010065,-0.075186,-0.000015,0.002038,0.000007,-0.000451,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000442,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000442,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000442,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000442,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000442,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000442,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000442,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000460,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075187,-0.000015,0.002038,0.000006,-0.000442,0.999998
