force_x,force_y,force_z,trans_x,trans_y,trans_z,trans_r_x,trans_r_y,trans_r_z,trans_r_w
0.000000,0.420000,-0.060000,0.010059,-0.075175,-0.000005,0.002020,0.000006,-0.000442,0.999998
0.000000,0.420000,-0.060000,0.010059,-0.075175,-0.000005,0.002020,0.000006,-0.000442,0.999998
0.000000,0.420000,-0.060000,0.009998,-0.075070,0.000004,0.001986,-0.000022,-0.000545,0.999998
0.000000,0.420000,-0.060000,0.009765,-0.074323,-0.000022,0.001867,-0.000130,-0.000396,0.999998
0.000000,0.420000,-0.060000,0.009133,-0.070509,0.000144,0.001438,0.000113,-0.000649,0.999999
0.000000,0.410000,-0.060000,0.008516,-0.065863,0.000407,0.001130,0.000566,-0.000029,0.999999
0.000000,0.410000,-0.060000,0.006492,-0.052949,0.000531,0.000711,0.001260,0.000025,0.999999
0.010000,0.400000,-0.060000,0.005275,-0.045167,0.000483,0.000223,0.001646,-0.000402,0.999999
0.010000,0.390000,-0.060000,0.003769,-0.033543,0.000312,0.000761,0.001752,-0.000178,0.999998
0.010000,0.380000,-0.050000,0.002252,-0.021680,-0.000037,0.000447,0.001487,-0.000341,0.999999
0.010000,0.380000,-0.050000,0.001562,-0.015459,-0.000232,0.000229,0.001199,-0.000561,0.999999
0.010000,0.380000,-0.050000,0.001462,-0.012820,-0.000191,-0.000070,0.001081,0.000432,0.999999
0.010000,0.370000,-0.050000,0.001087,-0.009110,-0.000412,0.000217,0.000757,0.000172,1.000000
0.010000,0.370000,-0.050000,0.001087,-0.009110,-0.000412,0.000217,0.000757,0.000172,1.000000
0.010000,0.370000,-0.050000,0.000418,-0.004507,-0.000708,0.000229,0.000076,0.000171,1.000000
0.010000,0.370000,-0.050000,0.000110,-0.002745,-0.000956,0.000624,-0.000282,0.000221,1.000000
0.010000,0.370000,-0.050000,0.000110,-0.002745,-0.000956,0.000624,-0.000282,0.000221,1.000000
0.010000,0.370000,-0.050000,-0.000270,-0.001459,-0.001108,0.000538,-0.000511,-0.000853,0.999999
0.010000,0.360000,-0.050000,-0.000358,-0.000959,-0.001140,0.000536,-0.000531,-0.000950,0.999999
0.010000,0.360000,-0.050000,-0.000358,-0.000959,-0.001140,0.000536,-0.000531,-0.000950,0.999999
0.010000,0.360000,-0.050000,-0.000237,-0.000887,-0.001123,0.000608,-0.000369,-0.000948,0.999999
0.010000,0.360000,-0.050000,-0.000237,-0.000887,-0.001123,0.000608,-0.000369,-0.000948,0.999999
0.010000,0.360000,-0.050000,-0.000112,-0.000812,-0.001090,0.000614,-0.000212,-0.000857,0.999999
0.010000,0.370000,-0.050000,0.000011,-0.000373,-0.000844,0.000071,-0.000089,-0.000688,1.000000
0.010000,0.370000,-0.050000,0.000046,-0.000630,-0.001004,0.000494,-0.000061,-0.000620,1.000000
0.010000,0.370000,-0.050000,0.000154,-0.001035,-0.001084,0.000781,0.000026,-0.000662,0.999999
0.010000,0.370000,-0.050000,0.000579,-0.002382,-0.000945,0.000966,0.000373,-0.000307,0.999999
0.010000,0.370000,-0.050000,0.000707,-0.004600,-0.001045,0.001805,0.000385,-0.000997,0.999998
0.020000,0.380000,-0.050000,0.001334,-0.010006,-0.000982,0.001362,0.000319,-0.001022,0.999999
